fuel_type,salt_type,U235F4_mole_frac,UF4_mole_frac,pitch,Tave_fuel,mod_salt_ratio,k_inf,conversion_ratio,fast_flux_graph,feedback_doppler,labels
2.0,1.0,14.0,70.0,8.5,900.0,0.274,0.867963,1.05618,30.1109,0.0,13
2.0,2.0,14.0,70.0,8.5,900.0,0.274,0.835156,1.09649,28.7395,0.0,2
2.0,3.0,14.0,70.0,8.5,900.0,0.274,0.80736,1.18327,15.6117,0.0,14
2.0,1.0,14.0,70.0,12.25,900.0,0.274,0.937224,0.930333,43.1221,0.0,16
2.0,2.0,14.0,70.0,12.25,900.0,0.274,0.905527,0.964298,43.0767,0.0,2
2.0,3.0,14.0,70.0,12.25,900.0,0.274,0.812357,1.16481,18.0491,0.0,14
2.0,1.0,14.0,70.0,16.0,900.0,0.274,0.991061,0.846027,52.7192,0.0,16
2.0,2.0,14.0,70.0,16.0,900.0,0.274,0.959946,0.866714,54.2712,0.0,2
3.0,3.0,5.0,30.0,8.5,900.0,5.367,2.19007,0.0649948,25.0592,0.0,4
2.0,3.0,14.0,70.0,16.0,900.0,0.274,0.818373,1.12981,22.9446,0.0,14
2.0,1.0,14.0,70.0,1.0,900.0,2.8205,0.803934,1.16243,45.3558,0.0,13
2.0,2.0,14.0,70.0,1.0,900.0,2.8205,0.77127,1.20581,38.378,0.0,2
2.0,3.0,14.0,70.0,1.0,900.0,2.8205,0.794855,1.16006,40.5741,0.0,14
2.0,1.0,14.0,70.0,4.75,900.0,2.8205,0.939832,0.911538,51.3626,0.0,13
2.0,2.0,14.0,70.0,4.75,900.0,2.8205,0.891187,0.97712,46.1194,0.0,2
2.0,3.0,14.0,70.0,4.75,900.0,2.8205,0.811984,1.06405,43.7683,0.0,14
2.0,1.0,14.0,70.0,8.5,900.0,2.8205,1.03915,0.770592,64.6058,0.0,13
2.0,2.0,14.0,70.0,8.5,900.0,2.8205,0.99636,0.804452,62.9988,0.0,2
2.0,3.0,14.0,70.0,8.5,900.0,2.8205,0.830462,1.00618,45.2546,0.0,14
3.0,1.0,5.0,30.0,12.25,900.0,5.367,1.87621,0.084712,34.1655,0.0,15
2.0,1.0,14.0,70.0,12.25,900.0,2.8205,1.1075,0.680179,75.4218,0.0,16
2.0,2.0,14.0,70.0,12.25,900.0,2.8205,1.06227,0.706219,74.5399,0.0,2
2.0,3.0,14.0,70.0,12.25,900.0,2.8205,0.841731,0.968075,50.3365,0.0,14
2.0,1.0,14.0,70.0,16.0,900.0,2.8205,1.13928,0.638639,80.0548,0.0,16
2.0,2.0,14.0,70.0,16.0,900.0,2.8205,1.08874,0.666329,80.0701,0.0,2
2.0,3.0,14.0,70.0,16.0,900.0,2.8205,0.845983,0.958188,52.2725,0.0,14
2.0,1.0,14.0,70.0,1.0,900.0,5.367,0.847762,1.0474,66.8924,0.0,13
2.0,2.0,14.0,70.0,1.0,900.0,5.367,0.803105,1.12088,58.1149,0.0,12
2.0,3.0,14.0,70.0,1.0,900.0,5.367,0.785958,1.11169,59.6664,0.0,12
2.0,1.0,14.0,70.0,4.75,900.0,5.367,1.04028,0.755451,72.1942,0.0,13
3.0,2.0,5.0,30.0,12.25,900.0,5.367,1.87029,0.0845776,26.5818,0.0,9
2.0,2.0,14.0,70.0,4.75,900.0,5.367,0.978421,0.82082,64.9984,0.0,12
2.0,3.0,14.0,70.0,4.75,900.0,5.367,0.825767,0.943419,64.5713,0.0,12
2.0,1.0,14.0,70.0,8.5,900.0,5.367,1.13134,0.651109,81.1712,0.0,13
2.0,2.0,14.0,70.0,8.5,900.0,5.367,1.07205,0.696332,79.0863,0.0,12
2.0,3.0,14.0,70.0,8.5,900.0,5.367,0.847801,0.900629,65.9882,0.0,12
2.0,1.0,14.0,70.0,12.25,900.0,5.367,1.17272,0.598202,87.628,0.0,16
2.0,2.0,14.0,70.0,12.25,900.0,5.367,1.12318,0.6257,86.8549,0.0,12
2.0,3.0,14.0,70.0,12.25,900.0,5.367,0.857879,0.875184,66.1662,0.0,12
2.0,1.0,14.0,70.0,16.0,900.0,5.367,1.18206,0.581769,89.6671,0.0,16
2.0,2.0,14.0,70.0,16.0,900.0,5.367,1.13549,0.600078,89.8592,0.0,12
3.0,3.0,5.0,30.0,12.25,900.0,5.367,2.22429,0.0619663,18.2065,0.0,4
2.0,3.0,14.0,70.0,16.0,900.0,5.367,0.856692,0.88651,64.506,0.0,12
2.0,1.0,14.0,70.0,1.0,900.0,7.9135,0.900103,0.940528,83.4809,0.0,13
2.0,2.0,14.0,70.0,1.0,900.0,7.9135,0.84717,1.01877,73.8554,0.0,12
2.0,3.0,14.0,70.0,1.0,900.0,7.9135,0.781369,1.0785,74.6445,0.0,12
2.0,1.0,14.0,70.0,4.75,900.0,7.9135,1.1173,0.660343,86.9816,0.0,13
2.0,2.0,14.0,70.0,4.75,900.0,7.9135,1.04242,0.730771,78.6485,0.0,12
2.0,3.0,14.0,70.0,4.75,900.0,7.9135,0.838618,0.872587,80.0243,0.0,12
2.0,1.0,14.0,70.0,8.5,900.0,7.9135,1.18952,0.579814,92.2067,0.0,13
2.0,2.0,14.0,70.0,8.5,900.0,7.9135,1.1201,0.626619,87.7656,0.0,12
2.0,3.0,14.0,70.0,8.5,900.0,7.9135,0.86168,0.818837,78.4326,0.0,12
3.0,1.0,5.0,30.0,16.0,900.0,5.367,1.88354,0.0813426,28.1845,0.0,15
2.0,1.0,14.0,70.0,12.25,900.0,7.9135,1.21683,0.542621,95.7474,0.0,16
2.0,2.0,14.0,70.0,12.25,900.0,7.9135,1.15567,0.581127,93.9873,0.0,12
2.0,3.0,14.0,70.0,12.25,900.0,7.9135,0.868566,0.806523,77.0067,0.0,12
2.0,1.0,14.0,70.0,16.0,900.0,7.9135,1.20921,0.541136,96.6317,0.0,16
2.0,2.0,14.0,70.0,16.0,900.0,7.9135,1.15687,0.562995,95.1262,0.0,12
2.0,3.0,14.0,70.0,16.0,900.0,7.9135,0.865386,0.82324,73.9676,0.0,12
2.0,1.0,14.0,70.0,1.0,900.0,10.46,0.946626,0.855152,97.3994,0.0,13
2.0,2.0,14.0,70.0,1.0,900.0,10.46,0.882195,0.944321,86.7009,0.0,12
2.0,3.0,14.0,70.0,1.0,900.0,10.46,0.777163,1.03417,86.7001,0.0,12
2.0,1.0,14.0,70.0,4.75,900.0,10.46,1.17642,0.584228,97.9979,0.0,13
3.0,2.0,5.0,30.0,16.0,900.0,5.367,1.87227,0.0833039,21.7501,0.0,9
2.0,2.0,14.0,70.0,4.75,900.0,10.46,1.09349,0.660232,89.8591,0.0,12
2.0,3.0,14.0,70.0,4.75,900.0,10.46,0.849876,0.800098,92.678,0.0,12
2.0,1.0,14.0,70.0,8.5,900.0,10.46,1.2311,0.531325,99.8903,0.0,13
2.0,2.0,14.0,70.0,8.5,900.0,10.46,1.15762,0.581466,95.3815,0.0,12
2.0,3.0,14.0,70.0,8.5,900.0,10.46,0.873784,0.75543,89.6908,0.0,12
2.0,1.0,14.0,70.0,12.25,900.0,10.46,1.24011,0.51494,100.866,0.0,16
2.0,2.0,14.0,70.0,12.25,900.0,10.46,1.18493,0.542185,100.157,0.0,12
2.0,3.0,14.0,70.0,12.25,900.0,10.46,0.874311,0.765434,84.3514,0.0,12
2.0,1.0,14.0,70.0,16.0,900.0,10.46,1.22853,0.513057,100.632,0.0,16
2.0,2.0,14.0,70.0,16.0,900.0,10.46,1.17427,0.543999,99.8534,0.0,12
1.0,3.0,5.0,10.0,12.25,900.0,5.367,0.644444,1.44514,64.2138,0.0,1
3.0,3.0,5.0,30.0,16.0,900.0,5.367,2.24507,0.0594953,12.3663,0.0,4
2.0,3.0,14.0,70.0,16.0,900.0,10.46,0.86609,0.805392,76.7338,0.0,12
3.0,1.0,14.0,70.0,1.0,900.0,0.274,1.54417,0.23437,11.8426,0.0,10
3.0,2.0,14.0,70.0,1.0,900.0,0.274,1.53118,0.236896,9.64693,0.0,10
3.0,3.0,14.0,70.0,1.0,900.0,0.274,1.84176,0.197351,8.77738,0.0,17
3.0,1.0,14.0,70.0,4.75,900.0,0.274,1.54927,0.234867,11.1888,0.0,10
3.0,2.0,14.0,70.0,4.75,900.0,0.274,1.53608,0.238897,9.27692,0.0,10
3.0,3.0,14.0,70.0,4.75,900.0,0.274,1.85868,0.196101,8.17457,0.0,17
3.0,1.0,14.0,70.0,8.5,900.0,0.274,1.55385,0.234577,11.1665,0.0,10
3.0,2.0,14.0,70.0,8.5,900.0,0.274,1.53887,0.237108,8.50406,0.0,10
3.0,3.0,14.0,70.0,8.5,900.0,0.274,1.87462,0.195694,5.84877,0.0,17
3.0,1.0,5.0,30.0,1.0,900.0,7.9135,1.75726,0.105832,59.4983,0.0,15
3.0,1.0,14.0,70.0,12.25,900.0,0.274,1.55725,0.236226,12.2428,0.0,10
3.0,2.0,14.0,70.0,12.25,900.0,0.274,1.54307,0.237191,8.12913,0.0,10
3.0,3.0,14.0,70.0,12.25,900.0,0.274,1.87943,0.19503,4.74443,0.0,17
3.0,1.0,14.0,70.0,16.0,900.0,0.274,1.56065,0.231473,13.9387,0.0,10
3.0,2.0,14.0,70.0,16.0,900.0,0.274,1.54558,0.233315,9.44268,0.0,10
3.0,3.0,14.0,70.0,16.0,900.0,0.274,1.88369,0.193768,4.28341,0.0,17
3.0,1.0,14.0,70.0,1.0,900.0,2.8205,1.51776,0.230631,34.9136,0.0,10
3.0,2.0,14.0,70.0,1.0,900.0,2.8205,1.51066,0.235085,29.7612,0.0,10
3.0,3.0,14.0,70.0,1.0,900.0,2.8205,1.75545,0.202293,26.6598,0.0,17
3.0,1.0,14.0,70.0,4.75,900.0,2.8205,1.5426,0.232696,36.0524,0.0,10
3.0,2.0,5.0,30.0,1.0,900.0,7.9135,1.76342,0.103286,52.5717,0.0,9
3.0,2.0,14.0,70.0,4.75,900.0,2.8205,1.53077,0.238365,29.2487,0.0,10
3.0,3.0,14.0,70.0,4.75,900.0,2.8205,1.80692,0.195417,26.0535,0.0,17
3.0,1.0,14.0,70.0,8.5,900.0,2.8205,1.5635,0.226445,34.9519,0.0,10
3.0,2.0,14.0,70.0,8.5,900.0,2.8205,1.54744,0.2244,29.6952,0.0,10
3.0,3.0,14.0,70.0,8.5,900.0,2.8205,1.84424,0.190881,19.9293,0.0,17
3.0,1.0,14.0,70.0,12.25,900.0,2.8205,1.57691,0.215988,35.8411,0.0,10
3.0,2.0,14.0,70.0,12.25,900.0,2.8205,1.55813,0.218941,31.2205,0.0,10
3.0,3.0,14.0,70.0,12.25,900.0,2.8205,1.8626,0.188932,16.3392,0.0,17
3.0,1.0,14.0,70.0,16.0,900.0,2.8205,1.58068,0.209439,35.622,0.0,10
3.0,2.0,14.0,70.0,16.0,900.0,2.8205,1.56391,0.216377,31.2134,0.0,10
3.0,3.0,5.0,30.0,1.0,900.0,7.9135,1.99535,0.0748001,45.2586,0.0,4
3.0,3.0,14.0,70.0,16.0,900.0,2.8205,1.87212,0.188608,11.3364,0.0,17
3.0,1.0,14.0,70.0,1.0,900.0,5.367,1.49763,0.234576,52.5502,0.0,10
3.0,2.0,14.0,70.0,1.0,900.0,5.367,1.49101,0.23567,45.7993,0.0,10
3.0,3.0,14.0,70.0,1.0,900.0,5.367,1.70097,0.203002,40.9006,0.0,17
3.0,1.0,14.0,70.0,4.75,900.0,5.367,1.54862,0.22797,54.4894,0.0,10
3.0,2.0,14.0,70.0,4.75,900.0,5.367,1.53451,0.232759,46.2833,0.0,10
3.0,3.0,14.0,70.0,4.75,900.0,5.367,1.77107,0.192265,41.4358,0.0,17
3.0,1.0,14.0,70.0,8.5,900.0,5.367,1.57822,0.210728,53.0835,0.0,10
3.0,2.0,14.0,70.0,8.5,900.0,5.367,1.56147,0.213432,44.9007,0.0,10
3.0,3.0,14.0,70.0,8.5,900.0,5.367,1.82413,0.18283,32.9001,0.0,17
3.0,1.0,5.0,30.0,4.75,900.0,7.9135,1.81925,0.107211,60.7372,0.0,15
3.0,1.0,14.0,70.0,12.25,900.0,5.367,1.58937,0.198471,52.0546,0.0,10
3.0,2.0,14.0,70.0,12.25,900.0,5.367,1.57167,0.206494,45.1284,0.0,10
3.0,3.0,14.0,70.0,12.25,900.0,5.367,1.84728,0.178666,26.9085,0.0,17
3.0,1.0,14.0,70.0,16.0,900.0,5.367,1.59284,0.194313,50.704,0.0,10
3.0,2.0,14.0,70.0,16.0,900.0,5.367,1.57203,0.200184,43.4881,0.0,10
3.0,3.0,14.0,70.0,16.0,900.0,5.367,1.86092,0.181094,20.4362,0.0,17
3.0,1.0,14.0,70.0,1.0,900.0,7.9135,1.48464,0.238489,66.4536,0.0,10
3.0,2.0,14.0,70.0,1.0,900.0,7.9135,1.47799,0.24003,58.7304,0.0,10
3.0,3.0,14.0,70.0,1.0,900.0,7.9135,1.66086,0.203252,52.5097,0.0,17
3.0,1.0,14.0,70.0,4.75,900.0,7.9135,1.55491,0.220509,69.8871,0.0,10
3.0,2.0,5.0,30.0,4.75,900.0,7.9135,1.82193,0.102313,50.8216,0.0,9
3.0,2.0,14.0,70.0,4.75,900.0,7.9135,1.54201,0.224644,59.5158,0.0,10
3.0,3.0,14.0,70.0,4.75,900.0,7.9135,1.74783,0.183206,54.0753,0.0,17
3.0,1.0,14.0,70.0,8.5,900.0,7.9135,1.59108,0.197006,67.4792,0.0,10
3.0,2.0,14.0,70.0,8.5,900.0,7.9135,1.56971,0.205005,56.5433,0.0,10
3.0,3.0,14.0,70.0,8.5,900.0,7.9135,1.808,0.173454,44.4112,0.0,17
3.0,1.0,14.0,70.0,12.25,900.0,7.9135,1.60063,0.187068,64.3604,0.0,10
3.0,2.0,14.0,70.0,12.25,900.0,7.9135,1.57997,0.19453,55.6622,0.0,10
3.0,3.0,14.0,70.0,12.25,900.0,7.9135,1.83819,0.172887,34.3132,0.0,17
3.0,1.0,14.0,70.0,16.0,900.0,7.9135,1.59664,0.186995,56.9279,0.0,10
3.0,2.0,14.0,70.0,16.0,900.0,7.9135,1.57775,0.190341,52.8924,0.0,10
3.0,3.0,5.0,30.0,4.75,900.0,7.9135,2.09239,0.0768599,44.5985,0.0,4
3.0,3.0,14.0,70.0,16.0,900.0,7.9135,1.85341,0.177812,25.6864,0.0,17
3.0,1.0,14.0,70.0,1.0,900.0,10.46,1.47125,0.242193,78.1912,0.0,10
3.0,2.0,14.0,70.0,1.0,900.0,10.46,1.46227,0.243977,69.498,0.0,10
3.0,3.0,14.0,70.0,1.0,900.0,10.46,1.62721,0.204351,62.2063,0.0,17
3.0,1.0,14.0,70.0,4.75,900.0,10.46,1.56565,0.207734,81.9249,0.0,10
3.0,2.0,14.0,70.0,4.75,900.0,10.46,1.54825,0.213724,71.1307,0.0,10
3.0,3.0,14.0,70.0,4.75,900.0,10.46,1.72823,0.178626,65.0703,0.0,17
3.0,1.0,14.0,70.0,8.5,900.0,10.46,1.60134,0.184049,78.9156,0.0,10
3.0,2.0,14.0,70.0,8.5,900.0,10.46,1.58013,0.196476,67.5979,0.0,10
3.0,3.0,14.0,70.0,8.5,900.0,10.46,1.79615,0.166076,54.1653,0.0,17
3.0,1.0,5.0,30.0,8.5,900.0,7.9135,1.8572,0.0897091,53.3608,0.0,15
3.0,1.0,14.0,70.0,12.25,900.0,10.46,1.60968,0.179193,70.9748,0.0,10
3.0,2.0,14.0,70.0,12.25,900.0,10.46,1.58619,0.187959,62.3694,0.0,10
3.0,3.0,14.0,70.0,12.25,900.0,10.46,1.82865,0.166741,42.7623,0.0,17
3.0,1.0,14.0,70.0,16.0,900.0,10.46,1.60259,0.178979,63.6788,0.0,10
3.0,2.0,14.0,70.0,16.0,900.0,10.46,1.58259,0.18542,59.0015,0.0,10
3.0,3.0,14.0,70.0,16.0,900.0,10.46,1.84394,0.170041,32.8201,0.0,17
1.0,1.0,14.0,90.0,1.0,900.0,0.274,1.0302,0.69145,15.2927,0.0,7
1.0,2.0,14.0,90.0,1.0,900.0,0.274,1.00608,0.70155,12.4299,0.0,7
1.0,3.0,14.0,90.0,1.0,900.0,0.274,1.04773,0.704322,13.4589,0.0,1
1.0,1.0,14.0,90.0,4.75,900.0,0.274,1.05165,0.662013,16.7323,0.0,7
3.0,2.0,5.0,30.0,8.5,900.0,7.9135,1.85272,0.0895585,42.5307,0.0,9
1.0,2.0,14.0,90.0,4.75,900.0,0.274,1.02483,0.681626,13.8496,0.0,7
1.0,3.0,14.0,90.0,4.75,900.0,0.274,1.04631,0.699612,14.0358,0.0,1
1.0,1.0,14.0,90.0,8.5,900.0,0.274,1.08715,0.625056,24.1482,0.0,7
1.0,2.0,14.0,90.0,8.5,900.0,0.274,1.05474,0.646692,21.2778,0.0,7
1.0,3.0,14.0,90.0,8.5,900.0,0.274,1.04701,0.700885,13.8838,0.0,1
1.0,1.0,14.0,90.0,12.25,900.0,0.274,1.13473,0.5815,34.9114,0.0,7
1.0,2.0,14.0,90.0,12.25,900.0,0.274,1.10535,0.591671,34.5085,0.0,7
1.0,3.0,14.0,90.0,12.25,900.0,0.274,1.05005,0.687684,15.1608,0.0,7
1.0,1.0,14.0,90.0,16.0,900.0,0.274,1.1739,0.536754,43.7713,0.0,7
1.0,2.0,14.0,90.0,16.0,900.0,0.274,1.14906,0.537503,45.3267,0.0,7
3.0,3.0,5.0,30.0,8.5,900.0,7.9135,2.16962,0.0643263,33.5902,0.0,4
1.0,3.0,14.0,90.0,16.0,900.0,0.274,1.05439,0.6796,18.3855,0.0,7
1.0,1.0,14.0,90.0,1.0,900.0,2.8205,1.04031,0.647603,44.3336,0.0,7
1.0,2.0,14.0,90.0,1.0,900.0,2.8205,1.01147,0.677548,37.5649,0.0,7
1.0,3.0,14.0,90.0,1.0,900.0,2.8205,1.04109,0.650127,39.0792,0.0,1
1.0,1.0,14.0,90.0,4.75,900.0,2.8205,1.15046,0.549007,48.8462,0.0,7
1.0,2.0,14.0,90.0,4.75,900.0,2.8205,1.10453,0.579722,42.2114,0.0,7
1.0,3.0,14.0,90.0,4.75,900.0,2.8205,1.04557,0.627856,41.7407,0.0,1
1.0,1.0,14.0,90.0,8.5,900.0,2.8205,1.2216,0.489732,58.319,0.0,7
1.0,2.0,14.0,90.0,8.5,900.0,2.8205,1.18102,0.501949,55.9205,0.0,7
1.0,3.0,14.0,90.0,8.5,900.0,2.8205,1.05971,0.612299,41.8465,0.0,1
1.0,1.0,5.0,10.0,16.0,900.0,5.367,1.08328,0.73956,90.2924,0.0,19
3.0,1.0,5.0,30.0,12.25,900.0,7.9135,1.86937,0.081643,44.4966,0.0,15
1.0,1.0,14.0,90.0,12.25,900.0,2.8205,1.2674,0.452917,66.837,0.0,7
1.0,2.0,14.0,90.0,12.25,900.0,2.8205,1.231,0.460634,65.9846,0.0,7
1.0,3.0,14.0,90.0,12.25,900.0,2.8205,1.0657,0.611831,41.3061,0.0,7
1.0,1.0,14.0,90.0,16.0,900.0,2.8205,1.29504,0.420255,72.2423,0.0,7
1.0,2.0,14.0,90.0,16.0,900.0,2.8205,1.25669,0.433793,71.9227,0.0,7
1.0,3.0,14.0,90.0,16.0,900.0,2.8205,1.07123,0.600636,42.018,0.0,7
1.0,1.0,14.0,90.0,1.0,900.0,5.367,1.06825,0.604177,65.1868,0.0,7
1.0,2.0,14.0,90.0,1.0,900.0,5.367,1.03054,0.640973,56.7956,0.0,12
1.0,3.0,14.0,90.0,1.0,900.0,5.367,1.03111,0.625577,57.6374,0.0,12
1.0,1.0,14.0,90.0,4.75,900.0,5.367,1.22825,0.473349,68.8005,0.0,7
3.0,2.0,5.0,30.0,12.25,900.0,7.9135,1.86472,0.0842103,34.3467,0.0,9
1.0,2.0,14.0,90.0,4.75,900.0,5.367,1.17187,0.508136,61.1221,0.0,12
1.0,3.0,14.0,90.0,4.75,900.0,5.367,1.05246,0.568112,61.1761,0.0,12
1.0,1.0,14.0,90.0,8.5,900.0,5.367,1.29526,0.420727,75.7266,0.0,7
1.0,2.0,14.0,90.0,8.5,900.0,5.367,1.24613,0.44413,71.6763,0.0,12
1.0,3.0,14.0,90.0,8.5,900.0,5.367,1.07073,0.5503,59.235,0.0,12
1.0,1.0,14.0,90.0,12.25,900.0,5.367,1.32293,0.396786,80.1573,0.0,7
1.0,2.0,14.0,90.0,12.25,900.0,5.367,1.27799,0.41491,77.8129,0.0,12
1.0,3.0,14.0,90.0,12.25,900.0,5.367,1.07775,0.542995,57.9782,0.0,12
1.0,1.0,14.0,90.0,16.0,900.0,5.367,1.33126,0.381841,82.6536,0.0,7
1.0,2.0,14.0,90.0,16.0,900.0,5.367,1.2869,0.3995,80.5027,0.0,12
3.0,3.0,5.0,30.0,12.25,900.0,7.9135,2.21084,0.0589375,23.9066,0.0,4
1.0,3.0,14.0,90.0,16.0,900.0,5.367,1.07526,0.56895,50.8072,0.0,12
1.0,1.0,14.0,90.0,1.0,900.0,7.9135,1.10121,0.565501,81.658,0.0,7
1.0,2.0,14.0,90.0,1.0,900.0,7.9135,1.05529,0.601978,72.3173,0.0,12
1.0,3.0,14.0,90.0,1.0,900.0,7.9135,1.02252,0.595826,72.1459,0.0,12
1.0,1.0,14.0,90.0,4.75,900.0,7.9135,1.28969,0.416719,84.021,0.0,7
1.0,2.0,14.0,90.0,4.75,900.0,7.9135,1.22928,0.457854,75.4102,0.0,12
1.0,3.0,14.0,90.0,4.75,900.0,7.9135,1.06048,0.510814,76.8649,0.0,12
1.0,1.0,14.0,90.0,8.5,900.0,7.9135,1.34302,0.381693,87.1172,0.0,7
1.0,2.0,14.0,90.0,8.5,900.0,7.9135,1.28732,0.405859,82.3519,0.0,12
1.0,3.0,14.0,90.0,8.5,900.0,7.9135,1.08173,0.504492,72.9059,0.0,12
3.0,1.0,5.0,30.0,16.0,900.0,7.9135,1.87505,0.0785789,35.4888,0.0,15
1.0,1.0,14.0,90.0,12.25,900.0,7.9135,1.36345,0.364036,89.0884,0.0,7
1.0,2.0,14.0,90.0,12.25,900.0,7.9135,1.31397,0.380554,86.1777,0.0,12
1.0,3.0,14.0,90.0,12.25,900.0,7.9135,1.08675,0.506919,70.5044,0.0,12
1.0,1.0,14.0,90.0,16.0,900.0,7.9135,1.3524,0.365268,88.2791,0.0,7
1.0,2.0,14.0,90.0,16.0,900.0,7.9135,1.31342,0.371038,87.8305,0.0,12
1.0,3.0,14.0,90.0,16.0,900.0,7.9135,1.0804,0.527755,62.1568,0.0,12
1.0,1.0,14.0,90.0,1.0,900.0,10.46,1.13932,0.521926,95.2214,0.0,7
1.0,2.0,14.0,90.0,1.0,900.0,10.46,1.0842,0.569544,84.937,0.0,12
1.0,3.0,14.0,90.0,1.0,900.0,10.46,1.01311,0.581977,84.0115,0.0,12
1.0,1.0,14.0,90.0,4.75,900.0,10.46,1.34213,0.378071,96.1719,0.0,7
3.0,2.0,5.0,30.0,16.0,900.0,7.9135,1.87267,0.0825621,25.8873,0.0,9
1.0,2.0,14.0,90.0,4.75,900.0,10.46,1.2697,0.416887,85.6081,0.0,12
1.0,3.0,14.0,90.0,4.75,900.0,10.46,1.06715,0.482009,89.2799,0.0,12
1.0,1.0,14.0,90.0,8.5,900.0,10.46,1.3819,0.349243,96.1907,0.0,7
1.0,2.0,14.0,90.0,8.5,900.0,10.46,1.31885,0.379198,89.8336,0.0,12
1.0,3.0,14.0,90.0,8.5,900.0,10.46,1.08895,0.468755,83.6311,0.0,12
1.0,1.0,14.0,90.0,12.25,900.0,10.46,1.39234,0.338234,96.5576,0.0,7
1.0,2.0,14.0,90.0,12.25,900.0,10.46,1.33424,0.363048,93.078,0.0,12
1.0,3.0,14.0,90.0,12.25,900.0,10.46,1.09074,0.482399,77.0618,0.0,12
1.0,1.0,14.0,90.0,16.0,900.0,10.46,1.37382,0.344076,94.1824,0.0,7
1.0,2.0,14.0,90.0,16.0,900.0,10.46,1.32429,0.361871,92.2999,0.0,12
3.0,3.0,5.0,30.0,16.0,900.0,7.9135,2.23642,0.0584241,15.9671,0.0,4
1.0,3.0,14.0,90.0,16.0,900.0,10.46,1.08425,0.507274,69.8353,0.0,12
2.0,1.0,14.0,90.0,1.0,900.0,0.274,0.931906,0.867436,15.3572,0.0,13
2.0,2.0,14.0,90.0,1.0,900.0,0.274,0.906366,0.904021,12.4009,0.0,2
2.0,3.0,14.0,90.0,1.0,900.0,0.274,0.962556,0.859112,13.6057,0.0,14
2.0,1.0,14.0,90.0,4.75,900.0,0.274,0.957304,0.838435,17.0058,0.0,13
2.0,2.0,14.0,90.0,4.75,900.0,0.274,0.927777,0.864968,14.0129,0.0,2
2.0,3.0,14.0,90.0,4.75,900.0,0.274,0.963037,0.845713,13.7675,0.0,14
2.0,1.0,14.0,90.0,8.5,900.0,0.274,0.997861,0.782765,25.2015,0.0,13
2.0,2.0,14.0,90.0,8.5,900.0,0.274,0.96942,0.803422,23.5422,0.0,2
2.0,3.0,14.0,90.0,8.5,900.0,0.274,0.965473,0.840077,14.4827,0.0,14
3.0,1.0,5.0,30.0,1.0,900.0,10.46,1.73237,0.115223,70.3816,0.0,15
2.0,1.0,14.0,90.0,12.25,900.0,0.274,1.05172,0.703548,37.2676,0.0,16
2.0,2.0,14.0,90.0,12.25,900.0,0.274,1.02454,0.721919,37.5206,0.0,2
2.0,3.0,14.0,90.0,12.25,900.0,0.274,0.969618,0.829276,16.4736,0.0,14
2.0,1.0,14.0,90.0,16.0,900.0,0.274,1.10133,0.647714,47.3677,0.0,16
2.0,2.0,14.0,90.0,16.0,900.0,0.274,1.07287,0.667758,47.8326,0.0,2
2.0,3.0,14.0,90.0,16.0,900.0,0.274,0.97336,0.818893,16.9545,0.0,14
2.0,1.0,14.0,90.0,1.0,900.0,2.8205,0.945132,0.822816,44.5778,0.0,13
2.0,2.0,14.0,90.0,1.0,900.0,2.8205,0.915673,0.856576,37.6784,0.0,2
2.0,3.0,14.0,90.0,1.0,900.0,2.8205,0.95081,0.812634,39.4036,0.0,14
2.0,1.0,14.0,90.0,4.75,900.0,2.8205,1.06611,0.674557,48.9024,0.0,13
3.0,2.0,5.0,30.0,1.0,900.0,10.46,1.74021,0.109747,62.8519,0.0,9
2.0,2.0,14.0,90.0,4.75,900.0,2.8205,1.02087,0.715248,43.6366,0.0,2
2.0,3.0,14.0,90.0,4.75,900.0,2.8205,0.962271,0.765343,41.4145,0.0,14
2.0,1.0,14.0,90.0,8.5,900.0,2.8205,1.14846,0.584148,60.5765,0.0,13
2.0,2.0,14.0,90.0,8.5,900.0,2.8205,1.10908,0.614388,59.0209,0.0,2
2.0,3.0,14.0,90.0,8.5,900.0,2.8205,0.981099,0.737703,41.9564,0.0,14
2.0,1.0,14.0,90.0,12.25,900.0,2.8205,1.20412,0.533151,69.9838,0.0,16
2.0,2.0,14.0,90.0,12.25,900.0,2.8205,1.16812,0.54258,70.3005,0.0,2
2.0,3.0,14.0,90.0,12.25,900.0,2.8205,0.989388,0.716184,43.4417,0.0,14
2.0,1.0,14.0,90.0,16.0,900.0,2.8205,1.23458,0.497665,75.3948,0.0,16
2.0,2.0,14.0,90.0,16.0,900.0,2.8205,1.19352,0.516266,74.8451,0.0,2
3.0,3.0,5.0,30.0,1.0,900.0,10.46,1.94816,0.0782389,54.6644,0.0,4
2.0,3.0,14.0,90.0,16.0,900.0,2.8205,0.995701,0.695726,47.1291,0.0,14
2.0,1.0,14.0,90.0,1.0,900.0,5.367,0.975767,0.76067,65.5952,0.0,13
2.0,2.0,14.0,90.0,1.0,900.0,5.367,0.938676,0.810783,57.1253,0.0,12
2.0,3.0,14.0,90.0,1.0,900.0,5.367,0.939758,0.78197,58.2473,0.0,12
2.0,1.0,14.0,90.0,4.75,900.0,5.367,1.15153,0.578392,70.1529,0.0,13
2.0,2.0,14.0,90.0,4.75,900.0,5.367,1.0935,0.627159,62.4301,0.0,12
